,Unnamed: 0,id,song_title,artist,mp3,genre,votes,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
260,221,1ldUPmqrCvk6thNYe0oUen,All the Time,Zach Bryan,https://p.scdn.co/mp3-preview/c57c95dcbf358930cdae9df9b1913bb855fde593?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0,0.422,0.439,4,-6.606,0,0.0311,0.272,0.0,0.124,0.277,151.785,199500,4
261,222,6K155OgCAeWxx4Be2kHkym,Us Then,Zach Bryan,https://p.scdn.co/mp3-preview/a71e42d9b887ec3853ee32616e7b68fc5bc660a3?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0,0.587,0.683,0,-4.622,1,0.0371,0.0664,1.01e-05,0.211,0.763,127.749,166342,4
262,223,1kKDVYavcoEH5N6R6ezM6T,Sam,Sturgill Simpson,https://p.scdn.co/mp3-preview/3d24c5d71ebfffb9c9ec555ccb5e7586eaf44b3c?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0,0.713,0.185,0,-11.256,1,0.0974,0.97,0.0,0.166,0.645,100.997,72976,4
263,224,2ulBBx6YQ3qY3ci34RadtN,She's In Love With The Boy - Single Version,Trisha Yearwood,https://p.scdn.co/mp3-preview/6488d993c74675527bdd461eb3379ce32c1db255?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0,0.783,0.698,3,-8.268,1,0.0323,0.522,2.52e-06,0.0754,0.758,124.996,248200,4
264,225,2rxQMGVafnNaRaXlRMWPde,Beautiful Crazy,Luke Combs,https://p.scdn.co/mp3-preview/22bc30ceb0bd5c8175491dfdc7cdeb8c1a3ba6f8?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0,0.551,0.402,11,-7.431,1,0.0262,0.676,0.0,0.0928,0.382,103.313,193200,4
265,225,2rxQMGVafnNaRaXlRMWPde,Beautiful Crazy,Luke Combs,https://p.scdn.co/mp3-preview/22bc30ceb0bd5c8175491dfdc7cdeb8c1a3ba6f8?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0,0.551,0.402,11,-7.431,1,0.0262,0.676,0.0,0.0928,0.382,103.313,193200,4
266,21,2rxQMGVafnNaRaXlRMWPde,Beautiful Crazy,Luke Combs,https://p.scdn.co/mp3-preview/22bc30ceb0bd5c8175491dfdc7cdeb8c1a3ba6f8?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0,0.551,0.402,11,-7.431,1,0.0262,0.676,0.0,0.0928,0.382,103.313,193200,4
267,21,2rxQMGVafnNaRaXlRMWPde,Beautiful Crazy,Luke Combs,https://p.scdn.co/mp3-preview/22bc30ceb0bd5c8175491dfdc7cdeb8c1a3ba6f8?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,country_pop,3.0,0.551,0.402,11,-7.431,1,0.0262,0.676,0.0,0.0928,0.382,103.313,193200,4
268,226,1jICs7TEAcJ8Wv9Yev9hq7,The Housefire,Turnpike Troubadours,https://p.scdn.co/mp3-preview/f1f3ed24866a9b14d5817ae2d4e14f8836c086ba?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0,0.479,0.694,7,-4.626,1,0.0251,0.052,4.24e-06,0.238,0.654,85.358,219553,4
269,227,0pghPocTwFg6ckBUs52SQ8,Good Lord Lorrie,Turnpike Troubadours,https://p.scdn.co/mp3-preview/0877488aac80a81a4fb3d7b33a26fc8b6cd32bad?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0,0.555,0.649,7,-6.756,1,0.0284,0.274,0.0,0.301,0.581,78.994,301000,4
270,228,1hQhVRvc0E4ip1tall6Ey7,Desperately,George Strait,https://p.scdn.co/mp3-preview/3d2d8288b430b3ee90f562d1079a015cb88b1913?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0,0.667,0.392,4,-9.228,1,0.0258,0.383,7.73e-06,0.16,0.549,93.174,247533,4
